playerID,HOF,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,ERA,Name,Mitchell-Report,Positive-Test
bassno01,0,13,17,65,34,6,2,0,761,271,150,26,137,111,2,10,4,0,1146,13,164,,,5.3219448095,Norm Bass,0,0
bastaan01,0,24,19,341,5,0,0,12,949,228,126,28,151,388,10,26,12,0,1330,77,132,12,8,3.5848261328,Antonio Bastardo,0,1
batismi01,0,102,115,658,248,11,5,41,5869,2021,974,194,899,1250,58,102,79,6,8643,164,1089,66,54,4.4808314875,Miguel Batista,0,0
bauerri01,0,11,14,187,10,0,0,3,951,322,159,35,121,185,7,14,17,0,1362,55,179,3,11,4.5141955836,Rick Bauer,0,0
bauerru01,0,31,30,129,71,27,4,6,1797,562,235,17,271,300,,17,14,0,2581,30,282,,,3.530884808,Russ Bauers,0,0
bauertr01,0,18,24,65,64,1,0,0,1087,332,181,44,168,341,5,16,18,1,1565,1,190,6,11,4.4958601656,Trevor Bauer,0,0
baumafr01,0,45,38,244,78,19,4,13,2392,856,364,70,300,384,32,14,12,0,3470,59,406,,,4.1086956522,Frank Baumann,0,0
baumgge01,0,36,47,124,79,51,7,4,2057,682,245,10,263,283,,11,30,0,2824,38,315,,,3.2158483228,George Baumgardner,0,0
baumgro01,0,22,36,90,84,10,6,0,1486,492,221,43,211,222,5,21,4,6,2133,3,246,,,4.0154777927,Ross Baumgarten,0,0
baumgst01,0,26,21,143,40,18,3,7,1517,553,208,19,185,129,,3,18,2,2216,60,271,,,3.7020435069,Stan Baumgartner,0,0
bautaed01,0,6,6,97,0,0,0,11,447,148,72,14,70,89,8,6,4,3,649,45,77,,,4.3489932886,Ed Bauta,0,0
bautide01,0,11,15,131,21,0,0,0,670,246,146,21,131,180,7,25,16,2,1033,25,154,9,13,5.8835820896,Denny Bautista,0,0
bautijo01,0,32,42,312,49,4,0,3,2057,732,352,106,171,328,28,16,27,10,2925,97,376,,,4.6203208556,Jose Bautista,0,0
baylijo01,0,5,4,61,0,0,0,0,192,71,48,11,33,54,4,3,5,0,296,23,49,2,2,6.75,Jonah Bayliss,0,0
baynebi01,0,31,32,199,55,21,2,8,1986,711,356,37,297,259,,6,49,3,2959,76,407,,,4.8398791541,Bill Bayne,0,0
beamtj01,0,4,2,52,0,0,0,1,191,69,38,11,26,36,6,1,4,1,284,13,38,4,2,5.3717277487,T. J. Beam,0,0
beanbe01,0,11,7,86,8,1,0,2,705,288,139,21,96,89,,7,5,2,1050,46,160,,,5.3234042553,Belve Bean,0,0
beardda01,0,19,20,172,3,0,0,30,827,274,144,37,124,185,19,11,10,2,1218,113,163,,,4.7013301088,Dave Beard,0,0
beardge01,0,45,38,193,84,29,7,1,2365,791,347,48,435,259,,40,9,2,3471,43,398,,,3.9615221987,Gene Bearden,0,0
beardmi01,0,4,2,74,2,0,0,1,354,128,49,9,45,43,8,4,3,5,526,24,63,,,3.7372881356,Mike Beard,0,0
bearnla01,0,13,21,173,7,0,0,8,968,350,148,31,135,124,18,13,12,0,1431,84,179,,,4.1280991736,Larry Bearnarth,0,0
beatied01,0,48,56,109,108,104,5,0,2838,997,387,32,372,335,,37,9,1,1916,1,594,,,3.6818181818,Ed Beatin,0,0
beatope01,0,4,2,84,0,0,0,0,280,85,45,7,37,59,3,2,6,0,399,15,55,2,4,4.3392857143,Pedro Beato,0,0
beattji01,0,52,87,203,182,31,7,1,3446,1174,532,88,461,660,25,35,29,7,4956,10,581,,,4.1683110853,Jim Beattie,0,0
beavabl01,0,16,20,54,44,0,0,0,879,326,150,46,47,137,0,7,14,0,1233,4,151,3,12,4.6075085324,Blake Beavan,0,0
beazljo01,0,31,12,76,46,21,3,3,1122,349,125,13,157,147,,15,7,1,1601,21,151,,,3.0080213904,Johnny Beazley,0,0
beckbo01,0,38,69,265,100,44,3,6,3102,1121,494,63,342,352,,10,42,1,4545,94,561,,,4.2998065764,Boom-Boom Beck,0,0
beckejo02,0,138,106,335,332,12,6,0,6153,1897,884,238,629,1901,28,59,76,3,8579,1,957,66,41,3.879083374,Josh Beckett,0,0
beckmbi01,0,21,25,90,44,17,4,2,1320,499,234,38,119,108,,5,4,0,1910,32,265,,,4.7863636364,Bill Beckmann,0,0
beckro01,0,38,45,704,0,0,0,286,2304,703,282,97,191,644,33,23,20,3,3170,519,308,6,4,3.3046875,Rod Beck,0,0
beckwjo01,0,18,19,229,5,0,0,7,1266,432,166,39,150,319,30,15,7,2,1823,93,189,,,3.5402843602,Joe Beckwith,0,0
bedarer01,0,71,82,241,230,1,1,1,3911,1242,578,131,533,1246,4,35,42,4,5618,4,643,23,34,3.9902838149,Erik Bedard,0,0
bediehu01,0,59,53,179,102,57,4,19,2810,932,321,15,236,420,,12,17,2,3793,61,425,,,3.084341637,Hugh Bedient,0,0
bedroca01,0,1,1,51,0,0,0,0,158,63,34,5,31,54,3,3,2,1,249,14,38,1,3,5.8101265823,Cam Bedrosian,0,0
bedrost01,0,76,79,732,46,0,0,184,3573,1026,447,114,518,921,75,33,27,4,5044,439,496,,,3.3778337531,Steve Bedrosian,0,0
beebefr01,0,62,83,202,153,93,9,4,3883,1090,412,17,534,634,,44,46,1,5373,36,587,,,2.8647952614,Fred Beebe,0,0
beechma01,0,8,22,53,53,0,0,0,885,322,176,52,131,266,11,14,12,2,1315,0,191,,,5.3694915254,Matt Beech,0,0
beenefr01,0,12,7,112,6,0,0,8,864,274,116,21,111,156,19,13,7,0,1218,47,138,,,3.625,Fred Beene,0,0
beggsjo01,0,48,35,238,41,23,4,29,2081,688,228,39,189,178,,4,4,3,2895,127,284,,,2.9581931764,Joe Beggs,0,0
behrmha01,0,24,17,174,27,5,2,19,1289,427,210,31,228,189,,13,7,2,1903,62,254,,,4.3987587277,Hank Behrman,0,0
beimejo01,0,29,34,676,23,0,0,5,2040,719,307,66,272,379,52,26,22,7,2957,129,331,35,29,4.0632352941,Joe Beimel,0,0
belchti01,0,146,140,394,373,42,18,5,7328,2423,1130,264,860,1519,43,73,58,10,10422,13,1253,1,1,4.1634825328,Tim Belcher,0,0
belinbo01,0,28,51,146,102,14,4,2,1996,603,303,61,333,476,18,52,42,4,2919,14,352,,,4.0986973948,Bo Belinsky,0,0
belinst01,0,41,37,585,0,0,0,79,2056,590,316,85,285,622,43,25,34,0,2918,263,336,4,4,4.1498054475,Stan Belinda,0,0
belisma01,0,49,55,558,44,1,0,5,2364,884,380,82,198,600,32,27,31,3,3393,104,416,35,27,4.3401015228,Matt Belisle,0,0
belisro01,0,24,20,341,0,0,0,12,1018,309,145,20,127,273,33,17,23,1,1446,73,161,12,6,3.8457760314,Ronald Belisario,0,0
belivje01,0,1,0,58,0,0,0,1,135,47,20,7,21,47,2,2,3,2,205,10,20,2,1,4,Jeff Beliveau,0,0
beller01,0,15,18,68,34,2,0,0,704,238,135,38,112,152,0,12,4,1,1028,11,150,,,5.1775568182,Eric Bell,0,0
bellga01,0,121,117,519,233,71,9,51,6045,1794,825,206,842,1378,64,70,54,2,8561,163,932,,,3.6848635236,Gary Bell,0,0
bellge01,0,43,79,160,126,92,17,4,3258,1010,344,16,305,376,,12,18,0,4341,31,470,,,2.8508287293,George Bell,0,0
bellhe01,0,38,32,590,0,0,0,168,1886,584,244,48,214,637,21,27,16,1,2635,292,258,27,11,3.493107105,Heath Bell,0,0
bellhi01,0,32,34,221,47,14,1,24,1990,743,272,34,143,191,,6,16,1,2832,100,340,,,3.6904522613,Hi Bell,0,0
bellje01,0,17,11,69,28,8,0,1,849,262,103,17,114,89,10,12,8,1,1186,14,121,,,3.2756183746,Jerry Bell,0,0
bellro01,0,34,37,151,108,2,0,0,2058,757,435,125,288,421,13,42,21,0,3062,15,465,17,25,5.7069970845,Rob Bell,0,0
belltr01,0,4,8,54,11,0,0,0,349,161,72,7,44,76,5,8,2,0,538,23,79,3,4,5.5702005731,Trevor Bell,0,0
beltrfr01,0,3,2,67,0,0,0,1,223,74,47,16,49,68,3,5,2,0,342,21,49,7,3,5.6905829596,Francis Beltran,0,0
beltrri01,0,2,3,78,5,0,0,1,319,110,52,13,43,106,3,8,1,0,468,28,59,0,0,4.4012539185,Rigo Beltran,0,0
bendech01,0,212,127,459,334,255,40,34,9051,2645,823,40,712,1711,,72,102,3,10124,109,1110,,,2.4550878356,Chief Bender,0,0
benesal01,0,29,28,115,70,5,1,1,1482,493,252,59,220,401,9,24,14,5,2153,24,284,3,4,4.5910931174,Alan Benes,0,0
benesan01,0,155,139,403,387,21,9,1,7516,2377,1106,289,909,2000,52,63,55,16,10645,6,1206,17,17,3.9731240021,Andy Benes,0,0
bengera01,0,101,130,346,249,102,12,19,5626,2177,941,132,598,655,,14,30,0,8278,65,1108,,,4.5159971561,Ray Benge,0,0
benitar01,0,40,47,762,0,0,0,289,2337,545,271,95,403,946,32,18,16,5,3253,527,296,17,12,3.1309370988,Armando Benitez,0,0
bennede01,0,43,47,182,127,28,6,6,2589,850,354,98,281,572,27,25,29,4,3662,28,389,,,3.6917728853,Dennis Bennett,0,0
benneje01,0,8,17,179,6,0,0,3,685,244,109,24,108,154,13,13,13,0,1025,46,119,13,13,4.296350365,Jeff Bennett,0,0
bennesh01,0,5,7,83,1,0,0,1,377,142,82,14,57,71,6,3,7,1,574,15,88,,,5.8726790451,Shayne Bennett,0,0
benoijo01,0,54,42,661,55,0,0,50,2911,803,414,117,391,960,19,36,30,2,4081,166,440,26,37,3.8399175541,Joaquin Benoit,0,0
bensokr01,0,70,75,206,200,8,2,0,3731,1292,611,152,441,806,37,33,45,2,5380,2,681,38,37,4.4216027875,Kris Benson,0,0
bentlja01,0,46,33,138,89,39,4,9,2142,761,318,37,263,259,,8,15,1,3044,32,365,,,4.0084033613,Jack Bentley,0,0
bentoal01,0,98,88,455,167,58,10,66,5065,1672,686,106,733,697,,36,15,2,7342,171,831,,,3.6568608095,Al Benton,0,0
bentola01,0,127,128,455,258,122,13,22,6891,2559,1029,109,691,670,,47,25,1,9864,113,1190,,,4.0317805834,Larry Benton,0,0
bentoru01,0,150,144,437,305,145,24,21,7552,2472,863,52,712,950,,66,95,6,10539,83,1115,,,3.085407839,Rube Benton,0,0
benzjo01,0,76,75,251,163,75,17,3,4079,1225,367,16,334,539,,29,24,3,5364,51,509,,,2.4292718804,Joe Benz,0,0
bereja01,0,71,65,211,203,4,0,0,3333,1095,634,145,626,920,25,51,29,1,4987,2,694,23,20,5.1359135914,Jason Bere,0,0
berenbr01,0,44,55,142,131,13,5,0,2345,730,350,32,425,607,12,52,7,5,3409,4,392,,,4.0298507463,Bruce Berenyi,0,0
berenju01,0,67,62,490,95,5,2,32,3616,1034,522,116,604,975,42,43,31,19,5169,157,576,,,3.8976769912,Juan Berenguer,0,0
bergebr02,0,19,25,102,59,4,1,0,1272,467,217,55,122,225,11,6,16,3,1837,9,243,11,13,4.6061320755,Brad Bergesen,0,0
bergehe01,0,32,29,90,68,42,5,1,1797,504,173,3,176,337,,23,20,1,2315,17,215,,,2.5993322204,Heinie Berger,0,0
bergju01,0,0,1,60,0,0,0,0,192,66,29,4,27,27,2,2,5,1,285,18,33,2,2,4.078125,Justin Berg,0,0
bergmja01,0,12,24,155,50,1,0,0,1169,400,218,65,153,299,17,12,14,0,1706,18,240,27,14,5.0350727117,Jason Bergmann,0,0
bergmse01,0,39,47,196,117,5,2,0,2251,912,440,99,272,455,23,43,21,4,3359,28,489,2,3,5.2776543758,Sean Bergman,0,0
berkeja01,0,10,20,110,28,0,0,0,746,320,148,39,91,163,7,8,8,1,1140,19,166,9,9,5.3565683646,Jason Berken,0,0
berlyja01,0,10,13,65,18,6,2,2,646,245,120,17,98,66,,4,7,0,969,27,132,,,5.0154798762,Jack Berly,0,0
bernadw01,0,4,8,115,2,0,0,6,528,196,81,10,86,92,8,4,1,0,783,36,93,,,4.1420454545,Dwight Bernard,0,0
bernead01,0,11,27,150,37,0,0,0,1128,430,247,58,133,247,8,11,20,1,1676,34,260,12,23,5.9122340426,Adam Bernero,0,0
bernhbi01,0,116,82,231,200,175,14,3,5376,1860,605,26,365,545,,46,28,3,2191,29,858,,,3.0385044643,Bill Bernhard,0,0
berryjo03,0,21,22,133,0,0,0,18,882,246,80,14,87,117,,2,3,0,1215,105,99,,,2.4489795918,Joe Berry,0,0
bertafr01,0,19,29,99,66,6,5,0,1239,399,176,42,214,280,8,35,10,1,1818,10,208,,,3.8353510896,Frank Bertaina,0,0
bessedo01,0,14,7,108,2,1,0,12,633,196,78,20,88,118,11,6,1,0,890,45,84,,,3.327014218,Don Bessent,0,0
bessehe01,0,5,15,65,25,5,0,2,728,298,183,24,128,118,,6,8,0,1145,28,195,,,6.7870879121,Herman Besse,0,0
bestka01,0,5,6,61,0,0,0,5,274,96,41,7,39,73,3,3,4,2,411,32,48,,,4.0401459854,Karl Best,0,0
betande01,0,11,4,152,1,0,0,10,545,101,36,11,72,278,3,11,8,1,715,28,40,3,5,1.7834862385,Dellin Betances,0,0
betanra01,0,38,37,680,0,0,0,75,2057,596,256,71,164,724,40,17,1,4,2787,241,274,19,24,3.3602333495,Rafael Betancourt,0,1
bettich01,0,9,11,57,28,0,0,0,553,217,107,21,72,141,6,13,6,1,837,9,116,15,3,5.2242314647,Chad Bettis,0,0
bettshu01,0,61,68,307,125,53,8,16,4099,1581,596,83,321,323,,12,23,1,5916,128,716,,,3.9258355697,Huck Betts,0,0
bevenbi01,0,40,36,96,84,46,6,0,1927,598,220,40,236,289,,4,4,1,2692,8,253,,,3.0825116762,Bill Bevens,0,0
bevilbr01,0,5,3,60,1,0,0,1,202,72,47,7,36,67,3,8,4,0,310,22,49,,,6.2821782178,Brian Bevil,0,0
bibbyji01,0,111,101,340,239,56,19,8,5168,1565,719,131,723,1079,38,70,40,13,7310,39,800,,,3.7563854489,Jim Bibby,0,0
bickfve01,0,66,57,182,149,73,9,2,3229,1040,444,76,467,450,,14,25,3,4641,23,500,,,3.7126045215,Vern Bickford,0,0
biddlro01,0,20,30,198,41,0,0,46,1136,409,230,59,170,261,15,26,27,0,1709,87,266,11,10,5.4665492958,Rocky Biddle,0,0
bielemi01,0,70,73,347,178,7,4,5,3693,1236,572,116,496,783,45,51,19,15,5329,48,633,,,4.1819658814,Mike Bielecki,0,0
billich01,0,83,64,226,197,4,2,0,3637,1162,501,92,499,1052,32,50,44,0,5202,7,545,60,42,3.719274127,Chad Billingsley,0,0
billiha01,0,8,8,52,18,5,0,3,513,164,75,5,105,62,,7,14,1,609,27,109,,,3.9473684211,Harry Billiard,0,0
billija01,0,145,113,476,305,74,27,15,6692,2272,949,176,750,1141,97,84,98,4,9487,83,1069,,,3.8289001793,Jack Billingham,0,0
birddo01,0,73,60,432,100,8,3,60,3641,1273,538,122,296,680,56,23,22,4,5104,199,590,,,3.9895633068,Doug Bird,0,0
birkbmi01,0,12,19,54,51,2,0,0,811,319,146,27,93,149,4,8,4,12,1196,2,158,,,4.8606658446,Mike Birkbeck,0,0
birkiku01,0,6,4,60,2,0,0,0,226,82,49,7,35,64,0,4,6,0,343,13,51,2,3,5.8539823009,Kurt Birkins,0,0
birkora01,0,31,28,132,64,24,2,2,1632,618,253,24,175,224,,8,17,0,2420,45,316,,,4.1856617647,Ralph Birkofer,0,0
birreba01,0,4,3,56,3,1,0,4,359,129,58,13,37,45,7,1,1,0,518,23,64,,,4.3621169916,Babe Birrer,0,0
birtsti01,0,14,14,138,30,2,0,1,986,324,149,37,170,231,20,13,10,6,1452,34,168,,,4.0801217039,Tim Birtsas,0,0
biscafr01,0,7,9,74,4,1,0,4,445,170,87,4,104,64,,7,9,0,710,33,99,,,5.2786516854,Frank Biscan,0,0
bishoch01,0,10,22,69,37,6,1,3,882,307,174,28,168,121,2,6,13,0,1331,18,186,,,5.3265306122,Charlie Bishop,0,0
bithohi01,0,34,31,105,53,30,8,5,1529,517,179,21,171,185,,5,2,0,2147,31,214,,,3.1608894702,Hi Bithorn,0,0
blackbu02,0,121,116,398,296,32,12,11,6160,1978,876,217,623,1039,49,65,49,43,8627,42,982,,,3.8396103896,Buddy Black,0,0
blackdo01,0,34,55,154,113,37,4,1,2391,803,385,46,400,293,,13,13,0,3519,21,425,,,4.347553325,Don Black,0,0
blackew01,0,82,78,236,169,69,15,10,3963,1150,484,67,562,839,0,28,44,2,5576,49,562,,,3.2975018925,Ewell Blackwell,0,0
blackjo02,0,30,12,172,16,2,0,25,1242,391,180,53,129,222,7,0,2,3,1737,93,200,,,3.9130434783,Joe Black,0,0
blackni01,0,43,55,145,137,5,0,0,2456,1003,441,117,202,388,11,14,19,1,3577,5,490,21,23,4.8481270358,Nick Blackburn,0,0
blackro01,0,3,2,64,2,0,0,4,324,111,42,12,42,50,9,1,5,0,477,24,54,,,3.5,Ron Blackburn,0,0
blacktr01,0,9,9,82,26,0,0,0,578,189,112,33,81,132,5,17,5,5,829,11,118,6,6,5.23183391,Travis Blackley,0,0
blackvi01,0,5,3,59,0,0,0,1,155,43,17,3,25,47,0,5,3,0,224,15,19,2,1,2.9612903226,Vic Black,0,0
blaehge01,0,104,125,338,251,106,14,12,5743,2220,966,173,535,572,,13,13,2,8402,55,1119,,,4.5415288177,George Blaeholder,0,0
blairde01,0,19,25,62,54,6,1,0,1017,302,139,25,192,178,7,18,10,3,1486,2,159,,,3.6902654867,Dennis Blair,0,0
blairwi01,0,60,86,418,139,3,0,4,3822,1438,713,170,415,759,28,41,36,3,5572,75,778,3,9,5.0368916797,Willie Blair,0,0
blakesh01,0,87,102,304,196,81,11,8,4860,1766,744,68,740,621,,35,30,0,7149,60,876,,,4.1333333333,Sheriff Blake,0,0
blandfr01,0,45,46,144,86,57,5,4,2443,859,283,15,277,278,,21,16,1,3377,46,394,,,3.1277118297,Fred Blanding,0,0
blankte01,0,77,79,241,156,73,8,4,3992,1462,634,63,489,378,,22,13,1,5810,53,719,,,4.2880761523,Ted Blankenship,0,0
blantcy01,0,68,71,202,167,75,14,4,3655,1243,481,64,337,611,,33,18,0,5173,22,588,,,3.5532147743,Cy Blanton,0,0
blantjo01,0,92,91,301,252,8,3,2,4930,1788,810,206,428,1165,38,37,38,3,7034,23,862,43,53,4.4361054767,Joe Blanton,0,0
blasiwa01,0,46,51,222,128,16,2,5,2591,891,434,75,372,512,32,62,30,1,3763,31,486,,,4.5225781552,Wade Blasingame,0,0
blassst01,0,103,76,282,231,57,16,2,4792,1558,644,128,597,896,49,56,38,4,6780,14,739,,,3.6285475793,Steve Blass,0,0
blazemi01,0,5,4,63,0,0,0,0,219,56,26,6,31,61,1,3,2,0,306,24,29,2,3,3.2054794521,Michael Blazek,0,0
blaziro01,0,4,2,63,0,0,0,0,276,111,55,14,31,67,6,5,0,0,413,16,61,,,5.3804347826,Ron Blazier,0,0
blevije01,0,16,9,352,0,0,0,2,988,277,129,31,118,309,18,6,15,0,1374,91,140,16,16,3.5253036437,Jerry Blevins,0,0
bluevi01,0,209,161,502,473,143,37,2,10030,2939,1213,263,1185,2175,61,103,23,13,13837,11,1357,,,3.2653040877,Vida Blue,0,0
blylebe01,0,287,250,692,685,242,60,0,14910,4632,1830,430,1322,3701,71,114,155,19,20491,3,2029,,,3.3138832998,Bert Blyleven,0,0
blyzkmi01,0,3,11,70,9,2,0,1,542,193,112,8,107,58,,8,0,0,826,25,126,,,5.5793357934,Mike Blyzka,0,0
bochtdo01,0,9,18,220,0,0,0,6,780,231,132,36,166,215,23,22,6,2,1156,58,138,1,0,4.5692307692,Doug Bochtler,0,0
boddimi01,0,134,116,342,309,63,16,3,6371,2082,897,188,721,1330,39,60,87,8,8999,15,992,,,3.8014440433,Mike Boddicker,0,0
boehlge01,0,6,12,61,18,7,0,0,607,232,106,4,134,93,,14,19,0,936,28,156,,,4.7149917628,George Boehler,0,0
boehljo01,0,55,50,162,118,57,9,5,2776,861,305,13,386,396,,25,38,10,3810,34,391,,,2.9664985591,Joe Boehling,0,0
boehrbr01,0,26,32,356,21,0,0,3,1604,522,259,64,274,432,34,10,18,1,2375,98,280,12,13,4.3597256858,Brian Boehringer,0,0
boevejo01,0,34,45,516,0,0,0,49,2263,751,329,75,343,541,70,30,16,4,3301,257,362,,,3.9253203712,Joe Boever,0,0
boggsmi01,0,13,15,241,15,0,0,6,950,319,145,27,144,233,11,17,19,1,1393,71,156,16,10,4.1210526316,Mitchell Boggs,0,0
boggsto01,0,20,44,114,94,10,4,0,1752,612,274,47,201,278,9,22,13,4,2518,5,304,,,4.2226027397,Tommy Boggs,0,0
bohanbr01,0,54,60,304,157,8,2,2,3348,1229,643,142,489,671,25,42,58,2,4993,26,706,12,4,5.185483871,Brian Bohanon,0,0
boitada01,0,2,2,51,0,0,0,0,214,86,45,15,28,52,2,8,5,0,327,18,47,,,5.6775700935,Dan Boitano,0,0
bolanbe01,0,68,53,209,119,59,10,12,3186,925,383,13,432,364,,11,29,0,4324,52,460,,,3.2457627119,Bernie Boland,0,0
bolinbo01,0,88,75,495,164,32,10,50,4728,1364,596,164,597,1175,71,56,60,3,6671,161,687,,,3.4035532995,Bobby Bolin,0,0
boltoto01,0,31,34,209,56,3,0,1,1621,614,274,46,244,336,23,21,17,5,2426,40,297,,,4.5638494756,Tom Bolton,0,0
bombama01,0,16,18,74,45,2,1,0,943,367,156,34,110,124,5,13,8,1,1385,8,169,,,4.4665959703,Mark Bomback,0,0
bondeje01,0,69,81,225,200,6,2,0,3693,1303,672,154,431,961,26,51,41,5,5349,5,727,27,34,4.9130787977,Jeremy Bonderman,0,0
bondto01,0,234,163,417,408,386,42,0,10886,3767,932,51,198,879,,80,2,0,10599,10,1931,,,2.3115928716,Tommy Bond,0,0
bonesri01,0,63,82,375,164,11,1,1,3835,1422,689,167,464,564,34,36,50,6,5634,58,754,8,8,4.8508474576,Ricky Bones,1,0
bonhabi01,0,75,83,300,214,27,4,11,4462,1512,662,98,636,985,57,68,35,19,6484,33,743,,,4.0058269834,Bill Bonham,0,0
bonhati01,0,103,72,231,193,110,21,9,4653,1501,528,117,287,478,,4,9,2,6284,27,580,,,3.0638297872,Tiny Bonham,0,0
bonined01,0,7,3,62,10,0,0,0,387,160,68,17,39,54,3,4,6,0,565,16,75,1,6,4.7441860465,Eddie Bonine,0,0
bonsebo01,0,19,25,111,60,0,0,0,1250,475,240,63,133,334,5,12,7,2,1835,13,262,12,9,5.184,Boof Bonser,0,0
bookegr01,0,5,7,161,4,0,0,1,792,278,114,22,118,119,12,17,5,2,1159,60,136,,,3.8863636364,Greg Booker,0,0
booneda02,0,2,1,61,1,0,0,4,305,103,38,6,31,57,8,3,2,5,421,16,42,,,3.3639344262,Danny Boone,0,0
bootcch01,0,3,7,91,3,0,0,1,445,180,108,19,66,106,4,10,6,1,684,33,112,6,6,6.5528089888,Chris Bootcheck,0,0
boozejo01,0,14,16,171,22,3,0,15,1183,414,179,42,139,282,21,15,6,1,1690,62,203,,,4.0853761623,John Boozer,0,0
borbope01,0,69,39,593,4,0,0,80,3080,1098,401,63,251,409,83,24,28,7,4326,278,436,,,3.5152597403,Pedro Borbon,0,0
borbope02,0,16,16,368,0,0,0,6,813,259,141,33,134,224,24,2,16,1,1211,83,154,7,15,4.6826568266,Pedro Borbon,0,0
bordiri01,0,20,20,173,17,0,0,10,1114,383,179,42,121,247,14,3,6,1,1606,59,196,,,4.3384201077,Rich Bordi,0,0
borkoda01,0,13,20,181,21,0,0,1,1039,392,226,48,148,265,26,10,15,1,1564,46,243,10,13,5.8729547642,Dave Borkowski,0,0
borlato02,0,11,9,207,0,0,0,8,809,263,125,23,146,211,19,33,18,0,1217,54,144,3,4,4.1718170581,Toby Borland,0,0
borowha01,0,108,82,314,214,94,16,7,5151,1660,668,108,623,690,,34,7,5,7265,53,769,,,3.501456028,Hank Borowy,0,0
borowjo01,0,22,34,423,1,0,0,131,1363,450,211,53,177,372,32,6,7,0,1968,268,222,17,9,4.1797505503,Joe Borowski,0,0
bosioch01,0,94,93,309,246,39,9,9,5130,1742,753,162,481,1059,22,61,41,9,7225,32,835,,,3.9631578947,Chris Bosio,0,0
boskish01,0,49,63,217,132,4,0,1,2611,982,497,133,292,494,24,36,44,4,3854,24,540,,,5.1394101877,Shawn Boskie,0,0
bosmadi01,0,82,85,306,229,29,10,2,4773,1594,648,149,412,757,48,28,34,2,6643,26,736,,,3.6656191075,Dick Bosman,0,0
bosweda01,0,68,56,205,151,37,6,0,3196,858,417,110,481,882,16,44,34,0,4487,13,462,,,3.5228410513,Dave Boswell,0,0
bottari01,0,33,42,562,0,0,0,116,1886,561,279,71,316,575,30,37,27,1,2730,301,298,16,12,3.9941675504,Ricky Bottalico,0,0
botteke01,0,46,49,292,116,2,1,10,2735,950,460,123,385,566,27,16,28,3,4006,49,506,3,11,4.5411334552,Kent Bottenfield,0,0
boutoji01,0,62,63,304,144,34,11,6,3716,1131,492,127,435,720,27,38,23,4,5200,57,566,,,3.5748116254,Jim Bouton,0,0
bowdemi01,0,3,5,103,2,0,0,0,401,133,67,16,54,100,3,13,4,1,576,44,67,6,4,4.5112219451,Michael Bowden,0,0
bowenry01,0,17,28,64,60,3,1,0,978,350,192,35,184,216,13,25,10,5,1484,2,208,,,5.3006134969,Ryan Bowen,0,0
bowiemi01,0,8,13,88,19,0,0,0,469,183,107,20,81,111,3,4,6,2,719,15,110,5,5,6.1599147122,Micah Bowie,0,0
bowmabo01,0,26,17,109,38,13,2,10,1095,360,155,27,139,146,,9,6,1,1567,35,175,,,3.8219178082,Bob Bowman,0,0
bowmajo01,0,77,96,298,184,74,5,11,4397,1656,717,102,484,502,,15,41,2,6494,72,837,,,4.4027746191,Joe Bowman,0,0
bowmaro01,0,2,11,50,12,0,0,0,353,137,76,14,71,75,2,8,4,1,564,18,85,,,5.8130311615,Roger Bowman,0,0
bowsfte01,0,37,39,215,86,12,4,6,1987,699,320,63,259,326,14,14,12,1,2920,51,369,,,4.3482637141,Ted Bowsfield,0,0
boxbebr01,0,9,13,174,0,0,0,44,532,129,58,24,83,235,6,8,8,3,732,73,67,7,6,2.9436090226,Brad Boxberger,0,0
boydja02,0,5,2,113,0,0,0,0,400,128,85,16,75,97,7,7,8,0,601,34,93,9,5,5.7375,Jason Boyd,0,0
boydoi01,0,78,77,214,207,43,10,0,4169,1427,624,166,368,799,25,20,15,17,5831,4,680,,,4.0412568961,Oil Can Boyd,0,0
boyerbl01,0,12,21,333,0,0,0,3,1018,343,159,24,121,224,10,16,11,0,1457,83,186,18,11,4.2170923379,Blaine Boyer,0,0
boyercl01,0,20,23,112,48,13,3,2,1187,393,208,56,218,198,3,14,17,1,1759,27,235,,,4.7312552654,Cloyd Boyer,0,0
boylehe01,0,89,111,207,199,189,10,1,5269,1740,597,46,378,602,,81,36,1,6893,8,983,,,3.0592142722,Henry Boyle,0,0
brabege01,0,35,43,151,80,15,4,6,1863,570,293,53,282,440,19,28,20,5,2672,29,325,,,4.2463768116,Gene Brabender,0,0
brachbr01,0,15,10,217,0,0,0,1,739,200,89,27,122,260,15,12,4,0,1037,43,97,6,12,3.251691475,Brad Brach,0,0
braddza01,0,1,3,71,0,0,0,0,153,45,25,3,30,59,1,4,4,0,233,8,26,1,4,4.4117647059,Zach Braddock,0,0
bradeda01,0,26,36,94,79,5,2,0,1474,510,227,45,141,305,5,9,11,3,2076,8,248,15,10,4.15807327,Dallas Braden,0,0
bradfch01,0,36,28,561,0,0,0,11,1547,527,187,28,137,313,39,4,29,3,2180,115,214,21,15,3.2637362637,Chad Bradford,0,0
bradfla01,0,6,4,104,0,0,0,7,311,89,29,5,44,58,9,5,2,2,436,44,39,,,2.5176848875,Larry Bradford,0,0
bradlge01,0,171,151,347,325,302,32,1,8820,3007,790,45,195,620,,139,,0,8707,22,1696,,,2.4183673469,George Bradley,0,0
