playerID,HOF,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,ERA,Name
bargecy01,0,46,63,151,111,78,5,9,2927,1010,386,18,334,297,,7.0,28.0,0,3952.0,35.0,479,,,3.5606422958999997,Cy Barger
barkele01,0,74,76,248,194,35,7,5,3971,1289,639,96,513,975,20.0,65.0,21.0,2,5674.0,26.0,695,,,4.3447494334,Len Barker
barlomi01,0,10,6,133,2,0,0,6,740,279,127,16,104,96,15.0,13.0,15.0,1,1095.0,60.0,147,,,4.6337837838,Mike Barlow
barnebr01,0,14,22,116,56,2,0,3,1219,364,178,39,204,275,8.0,15.0,9.0,4,1754.0,13.0,193,,,3.9425758819,Brian Barnes
barneje01,0,152,150,422,314,180,26,13,7709,2686,918,88,515,653,,22.0,25.0,0,10676.0,76.0,1150,,,3.2152030094999997,Jesse Barnes
barnere02,0,35,31,155,81,20,6,1,1793,474,286,48,410,336,,21.0,15.0,4,2593.0,30.0,328,,,4.3067484663,Rex Barney
barnevi01,0,61,59,205,135,58,7,11,3282,1192,445,46,293,275,,9.0,8.0,1,4643.0,31.0,525,,,3.6608775137,Virgil Barnes
barojsa01,0,18,21,179,18,0,0,35,1170,374,171,33,179,177,15.0,14.0,9.0,7,1667.0,87.0,186,,,3.9461538462,Salome Barojas
barrbo01,0,49,98,158,151,141,6,1,3982,1455,565,31,363,588,,52.0,34.0,0,5764.0,7.0,935,,,3.8309894525,Bob Barr
barreaa01,0,6,3,90,0,0,0,0,210,61,27,2,27,84,2.0,7.0,4.0,1,297.0,20.0,32,1.0,2.0,3.4714285713999997,Aaron Barrett
barredi01,0,35,58,141,91,32,3,2,2187,753,347,29,320,271,,26.0,14.0,3,3218.0,28.0,398,,,4.2839506173,Dick Barrett
barrefr01,0,15,17,104,2,0,0,12,653,211,85,8,90,90,,8.0,2.0,0,924.0,67.0,100,,,3.5145482389,Frank Barrett
barrere01,0,69,69,253,149,67,11,7,3790,1292,496,78,312,333,,12.0,12.0,1,5317.0,62.0,579,,,3.5335092348000003,Red Barrett
barrifr01,0,38,38,129,102,27,2,3,2154,718,331,64,246,323,8.0,10.0,23.0,3,3087.0,16.0,369,,,4.1490250695999995,Francisco Barrios
barrji01,0,101,112,454,252,64,20,12,6196,2170,816,161,469,741,74.0,22.0,30.0,14,8612.0,74.0,908,,,3.555842479,Jim Barr
bartocl01,0,1,2,53,0,0,0,0,117,45,22,11,22,40,0.0,0.0,2.0,1,182.0,9.0,23,2.0,1.0,5.0769230769,Cliff Bartosh
bartosh01,0,4,2,73,0,0,0,1,195,66,34,6,27,29,3.0,3.0,2.0,2,276.0,15.0,39,,,4.7076923076999995,Shawn Barton
bassan01,0,5,9,129,18,1,0,3,835,279,136,28,107,187,10.0,14.0,5.0,1,1193.0,35.0,147,8.0,6.0,4.3976047904,Anthony Bass
bassbr01,0,9,7,101,4,0,0,1,549,213,105,23,85,104,11.0,13.0,11.0,0,830.0,27.0,118,5.0,4.0,5.1639344262,Brian Bass
bassno01,0,13,17,65,34,6,2,0,761,271,150,26,137,111,2.0,10.0,4.0,0,1146.0,13.0,164,,,5.3219448095,Norm Bass
bastaan01,0,24,19,341,5,0,0,12,949,228,126,28,151,388,10.0,26.0,12.0,0,1330.0,77.0,132,12.0,8.0,3.5848261327999995,Antonio Bastardo
batismi01,0,102,115,658,248,11,5,41,5869,2021,974,194,899,1250,58.0,102.0,79.0,6,8643.0,164.0,1089,66.0,54.0,4.4808314875,Miguel Batista
bauerri01,0,11,14,187,10,0,0,3,951,322,159,35,121,185,7.0,14.0,17.0,0,1362.0,55.0,179,3.0,11.0,4.5141955836,Rick Bauer
bauerru01,0,31,30,129,71,27,4,6,1797,562,235,17,271,300,,17.0,14.0,0,2581.0,30.0,282,,,3.530884808,Russ Bauers
bauertr01,0,18,24,65,64,1,0,0,1087,332,181,44,168,341,5.0,16.0,18.0,1,1565.0,1.0,190,6.0,11.0,4.4958601656,Trevor Bauer
baumafr01,0,45,38,244,78,19,4,13,2392,856,364,70,300,384,32.0,14.0,12.0,0,3470.0,59.0,406,,,4.108695652200001,Frank Baumann
baumgge01,0,36,47,124,79,51,7,4,2057,682,245,10,263,283,,11.0,30.0,0,2824.0,38.0,315,,,3.2158483228,George Baumgardner
baumgro01,0,22,36,90,84,10,6,0,1486,492,221,43,211,222,5.0,21.0,4.0,6,2133.0,3.0,246,,,4.0154777927,Ross Baumgarten
baumgst01,0,26,21,143,40,18,3,7,1517,553,208,19,185,129,,3.0,18.0,2,2216.0,60.0,271,,,3.7020435069,Stan Baumgartner
bautaed01,0,6,6,97,0,0,0,11,447,148,72,14,70,89,8.0,6.0,4.0,3,649.0,45.0,77,,,4.3489932886,Ed Bauta
bautide01,0,11,15,131,21,0,0,0,670,246,146,21,131,180,7.0,25.0,16.0,2,1033.0,25.0,154,9.0,13.0,5.8835820896,Denny Bautista
bautijo01,0,32,42,312,49,4,0,3,2057,732,352,106,171,328,28.0,16.0,27.0,10,2925.0,97.0,376,,,4.6203208556,Jose Bautista
baylijo01,0,5,4,61,0,0,0,0,192,71,48,11,33,54,4.0,3.0,5.0,0,296.0,23.0,49,2.0,2.0,6.75,Jonah Bayliss
baynebi01,0,31,32,199,55,21,2,8,1986,711,356,37,297,259,,6.0,49.0,3,2959.0,76.0,407,,,4.8398791541,Bill Bayne
beamtj01,0,4,2,52,0,0,0,1,191,69,38,11,26,36,6.0,1.0,4.0,1,284.0,13.0,38,4.0,2.0,5.3717277487,T. J. Beam
beanbe01,0,11,7,86,8,1,0,2,705,288,139,21,96,89,,7.0,5.0,2,1050.0,46.0,160,,,5.3234042553,Belve Bean
beardda01,0,19,20,172,3,0,0,30,827,274,144,37,124,185,19.0,11.0,10.0,2,1218.0,113.0,163,,,4.7013301088,Dave Beard
beardge01,0,45,38,193,84,29,7,1,2365,791,347,48,435,259,,40.0,9.0,2,3471.0,43.0,398,,,3.9615221987,Gene Bearden
beardmi01,0,4,2,74,2,0,0,1,354,128,49,9,45,43,8.0,4.0,3.0,5,526.0,24.0,63,,,3.7372881356,Mike Beard
bearnla01,0,13,21,173,7,0,0,8,968,350,148,31,135,124,18.0,13.0,12.0,0,1431.0,84.0,179,,,4.1280991736,Larry Bearnarth
beatied01,0,48,56,109,108,104,5,0,2838,997,387,32,372,335,,37.0,9.0,1,1916.0,1.0,594,,,3.6818181818,Ed Beatin
beatope01,0,4,2,84,0,0,0,0,280,85,45,7,37,59,3.0,2.0,6.0,0,399.0,15.0,55,2.0,4.0,4.3392857143,Pedro Beato
beattji01,0,52,87,203,182,31,7,1,3446,1174,532,88,461,660,25.0,35.0,29.0,7,4956.0,10.0,581,,,4.1683110853,Jim Beattie
beavabl01,0,16,20,54,44,0,0,0,879,326,150,46,47,137,0.0,7.0,14.0,0,1233.0,4.0,151,3.0,12.0,4.6075085324,Blake Beavan
beazljo01,0,31,12,76,46,21,3,3,1122,349,125,13,157,147,,15.0,7.0,1,1601.0,21.0,151,,,3.0080213904,Johnny Beazley
beckbo01,0,38,69,265,100,44,3,6,3102,1121,494,63,342,352,,10.0,42.0,1,4545.0,94.0,561,,,4.2998065764,Boom-Boom Beck
beckejo02,0,138,106,335,332,12,6,0,6153,1897,884,238,629,1901,28.0,59.0,76.0,3,8579.0,1.0,957,66.0,41.0,3.879083374,Josh Beckett
beckmbi01,0,21,25,90,44,17,4,2,1320,499,234,38,119,108,,5.0,4.0,0,1910.0,32.0,265,,,4.7863636364,Bill Beckmann
beckro01,0,38,45,704,0,0,0,286,2304,703,282,97,191,644,33.0,23.0,20.0,3,3170.0,519.0,308,6.0,4.0,3.3046875,Rod Beck
beckwjo01,0,18,19,229,5,0,0,7,1266,432,166,39,150,319,30.0,15.0,7.0,2,1823.0,93.0,189,,,3.5402843602,Joe Beckwith
bedarer01,0,71,82,241,230,1,1,1,3911,1242,578,131,533,1246,4.0,35.0,42.0,4,5618.0,4.0,643,23.0,34.0,3.9902838149,Erik Bedard
bediehu01,0,59,53,179,102,57,4,19,2810,932,321,15,236,420,,12.0,17.0,2,3793.0,61.0,425,,,3.084341637,Hugh Bedient
bedroca01,0,1,1,51,0,0,0,0,158,63,34,5,31,54,3.0,3.0,2.0,1,249.0,14.0,38,1.0,3.0,5.810126582300001,Cam Bedrosian
bedrost01,0,76,79,732,46,0,0,184,3573,1026,447,114,518,921,75.0,33.0,27.0,4,5044.0,439.0,496,,,3.3778337531,Steve Bedrosian
beebefr01,0,62,83,202,153,93,9,4,3883,1090,412,17,534,634,,44.0,46.0,1,5373.0,36.0,587,,,2.8647952614,Fred Beebe
beechma01,0,8,22,53,53,0,0,0,885,322,176,52,131,266,11.0,14.0,12.0,2,1315.0,0.0,191,,,5.3694915254,Matt Beech
beenefr01,0,12,7,112,6,0,0,8,864,274,116,21,111,156,19.0,13.0,7.0,0,1218.0,47.0,138,,,3.625,Fred Beene
beggsjo01,0,48,35,238,41,23,4,29,2081,688,228,39,189,178,,4.0,4.0,3,2895.0,127.0,284,,,2.9581931764,Joe Beggs
behrmha01,0,24,17,174,27,5,2,19,1289,427,210,31,228,189,,13.0,7.0,2,1903.0,62.0,254,,,4.3987587277,Hank Behrman
beimejo01,0,29,34,676,23,0,0,5,2040,719,307,66,272,379,52.0,26.0,22.0,7,2957.0,129.0,331,35.0,29.0,4.0632352941,Joe Beimel
belchti01,0,146,140,394,373,42,18,5,7328,2423,1130,264,860,1519,43.0,73.0,58.0,10,10422.0,13.0,1253,1.0,1.0,4.1634825328,Tim Belcher
belinbo01,0,28,51,146,102,14,4,2,1996,603,303,61,333,476,18.0,52.0,42.0,4,2919.0,14.0,352,,,4.0986973948,Bo Belinsky
belinst01,0,41,37,585,0,0,0,79,2056,590,316,85,285,622,43.0,25.0,34.0,0,2918.0,263.0,336,4.0,4.0,4.1498054475,Stan Belinda
belisma01,0,49,55,558,44,1,0,5,2364,884,380,82,198,600,32.0,27.0,31.0,3,3393.0,104.0,416,35.0,27.0,4.3401015227999995,Matt Belisle
belisro01,0,24,20,341,0,0,0,12,1018,309,145,20,127,273,33.0,17.0,23.0,1,1446.0,73.0,161,12.0,6.0,3.8457760314,Ronald Belisario
belivje01,0,1,0,58,0,0,0,1,135,47,20,7,21,47,2.0,2.0,3.0,2,205.0,10.0,20,2.0,1.0,4.0,Jeff Beliveau
beller01,0,15,18,68,34,2,0,0,704,238,135,38,112,152,0.0,12.0,4.0,1,1028.0,11.0,150,,,5.1775568182,Eric Bell
bellga01,0,121,117,519,233,71,9,51,6045,1794,825,206,842,1378,64.0,70.0,54.0,2,8561.0,163.0,932,,,3.6848635236000002,Gary Bell
bellge01,0,43,79,160,126,92,17,4,3258,1010,344,16,305,376,,12.0,18.0,0,4341.0,31.0,470,,,2.8508287293,George Bell
bellhe01,0,38,32,590,0,0,0,168,1886,584,244,48,214,637,21.0,27.0,16.0,1,2635.0,292.0,258,27.0,11.0,3.493107105,Heath Bell
bellhi01,0,32,34,221,47,14,1,24,1990,743,272,34,143,191,,6.0,16.0,1,2832.0,100.0,340,,,3.6904522613,Hi Bell
bellje01,0,17,11,69,28,8,0,1,849,262,103,17,114,89,10.0,12.0,8.0,1,1186.0,14.0,121,,,3.2756183745999996,Jerry Bell
bellro01,0,34,37,151,108,2,0,0,2058,757,435,125,288,421,13.0,42.0,21.0,0,3062.0,15.0,465,17.0,25.0,5.7069970845,Rob Bell
belltr01,0,4,8,54,11,0,0,0,349,161,72,7,44,76,5.0,8.0,2.0,0,538.0,23.0,79,3.0,4.0,5.570200573099999,Trevor Bell
beltrfr01,0,3,2,67,0,0,0,1,223,74,47,16,49,68,3.0,5.0,2.0,0,342.0,21.0,49,7.0,3.0,5.6905829596,Francis Beltran
beltrri01,0,2,3,78,5,0,0,1,319,110,52,13,43,106,3.0,8.0,1.0,0,468.0,28.0,59,0.0,0.0,4.4012539185,Rigo Beltran
bendech01,0,212,127,459,334,255,40,34,9051,2645,823,40,712,1711,,72.0,102.0,3,10124.0,109.0,1110,,,2.4550878356,Chief Bender
benesal01,0,29,28,115,70,5,1,1,1482,493,252,59,220,401,9.0,24.0,14.0,5,2153.0,24.0,284,3.0,4.0,4.5910931174,Alan Benes
benesan01,0,155,139,403,387,21,9,1,7516,2377,1106,289,909,2000,52.0,63.0,55.0,16,10645.0,6.0,1206,17.0,17.0,3.9731240020999996,Andy Benes
bengera01,0,101,130,346,249,102,12,19,5626,2177,941,132,598,655,,14.0,30.0,0,8278.0,65.0,1108,,,4.5159971561,Ray Benge
benitar01,0,40,47,762,0,0,0,289,2337,545,271,95,403,946,32.0,18.0,16.0,5,3253.0,527.0,296,17.0,12.0,3.1309370988,Armando Benitez
bennede01,0,43,47,182,127,28,6,6,2589,850,354,98,281,572,27.0,25.0,29.0,4,3662.0,28.0,389,,,3.6917728853,Dennis Bennett
benneje01,0,8,17,179,6,0,0,3,685,244,109,24,108,154,13.0,13.0,13.0,0,1025.0,46.0,119,13.0,13.0,4.296350365,Jeff Bennett
bennesh01,0,5,7,83,1,0,0,1,377,142,82,14,57,71,6.0,3.0,7.0,1,574.0,15.0,88,,,5.8726790451,Shayne Bennett
benoijo01,0,54,42,661,55,0,0,50,2911,803,414,117,391,960,19.0,36.0,30.0,2,4081.0,166.0,440,26.0,37.0,3.8399175541000004,Joaquin Benoit
bensokr01,0,70,75,206,200,8,2,0,3731,1292,611,152,441,806,37.0,33.0,45.0,2,5380.0,2.0,681,38.0,37.0,4.4216027875,Kris Benson
bentlja01,0,46,33,138,89,39,4,9,2142,761,318,37,263,259,,8.0,15.0,1,3044.0,32.0,365,,,4.0084033613,Jack Bentley
bentoal01,0,98,88,455,167,58,10,66,5065,1672,686,106,733,697,,36.0,15.0,2,7342.0,171.0,831,,,3.6568608095,Al Benton
bentola01,0,127,128,455,258,122,13,22,6891,2559,1029,109,691,670,,47.0,25.0,1,9864.0,113.0,1190,,,4.0317805834,Larry Benton
bentoru01,0,150,144,437,305,145,24,21,7552,2472,863,52,712,950,,66.0,95.0,6,10539.0,83.0,1115,,,3.0854078389999997,Rube Benton
benzjo01,0,76,75,251,163,75,17,3,4079,1225,367,16,334,539,,29.0,24.0,3,5364.0,51.0,509,,,2.4292718804,Joe Benz
bereja01,0,71,65,211,203,4,0,0,3333,1095,634,145,626,920,25.0,51.0,29.0,1,4987.0,2.0,694,23.0,20.0,5.1359135914,Jason Bere
berenbr01,0,44,55,142,131,13,5,0,2345,730,350,32,425,607,12.0,52.0,7.0,5,3409.0,4.0,392,,,4.0298507463,Bruce Berenyi
berenju01,0,67,62,490,95,5,2,32,3616,1034,522,116,604,975,42.0,43.0,31.0,19,5169.0,157.0,576,,,3.8976769912,Juan Berenguer
bergebr02,0,19,25,102,59,4,1,0,1272,467,217,55,122,225,11.0,6.0,16.0,3,1837.0,9.0,243,11.0,13.0,4.6061320755,Brad Bergesen
bergehe01,0,32,29,90,68,42,5,1,1797,504,173,3,176,337,,23.0,20.0,1,2315.0,17.0,215,,,2.5993322204,Heinie Berger
bergju01,0,0,1,60,0,0,0,0,192,66,29,4,27,27,2.0,2.0,5.0,1,285.0,18.0,33,2.0,2.0,4.078125,Justin Berg
bergmja01,0,12,24,155,50,1,0,0,1169,400,218,65,153,299,17.0,12.0,14.0,0,1706.0,18.0,240,27.0,14.0,5.0350727117,Jason Bergmann
bergmse01,0,39,47,196,117,5,2,0,2251,912,440,99,272,455,23.0,43.0,21.0,4,3359.0,28.0,489,2.0,3.0,5.2776543758,Sean Bergman
berkeja01,0,10,20,110,28,0,0,0,746,320,148,39,91,163,7.0,8.0,8.0,1,1140.0,19.0,166,9.0,9.0,5.3565683646,Jason Berken
berlyja01,0,10,13,65,18,6,2,2,646,245,120,17,98,66,,4.0,7.0,0,969.0,27.0,132,,,5.0154798762,Jack Berly
bernadw01,0,4,8,115,2,0,0,6,528,196,81,10,86,92,8.0,4.0,1.0,0,783.0,36.0,93,,,4.1420454545,Dwight Bernard
bernead01,0,11,27,150,37,0,0,0,1128,430,247,58,133,247,8.0,11.0,20.0,1,1676.0,34.0,260,12.0,23.0,5.9122340426,Adam Bernero
bernhbi01,0,116,82,231,200,175,14,3,5376,1860,605,26,365,545,,46.0,28.0,3,2191.0,29.0,858,,,3.0385044643,Bill Bernhard
berryjo03,0,21,22,133,0,0,0,18,882,246,80,14,87,117,,2.0,3.0,0,1215.0,105.0,99,,,2.4489795918,Joe Berry
bertafr01,0,19,29,99,66,6,5,0,1239,399,176,42,214,280,8.0,35.0,10.0,1,1818.0,10.0,208,,,3.8353510895999996,Frank Bertaina
bessedo01,0,14,7,108,2,1,0,12,633,196,78,20,88,118,11.0,6.0,1.0,0,890.0,45.0,84,,,3.327014218,Don Bessent
bessehe01,0,5,15,65,25,5,0,2,728,298,183,24,128,118,,6.0,8.0,0,1145.0,28.0,195,,,6.7870879121000005,Herman Besse
bestka01,0,5,6,61,0,0,0,5,274,96,41,7,39,73,3.0,3.0,4.0,2,411.0,32.0,48,,,4.040145985400001,Karl Best
betande01,0,11,4,152,1,0,0,10,545,101,36,11,72,278,3.0,11.0,8.0,1,715.0,28.0,40,3.0,5.0,1.7834862384999999,Dellin Betances
betanra01,0,38,37,680,0,0,0,75,2057,596,256,71,164,724,40.0,17.0,1.0,4,2787.0,241.0,274,19.0,24.0,3.3602333495,Rafael Betancourt
bettich01,0,9,11,57,28,0,0,0,553,217,107,21,72,141,6.0,13.0,6.0,1,837.0,9.0,116,15.0,3.0,5.2242314647,Chad Bettis
bettshu01,0,61,68,307,125,53,8,16,4099,1581,596,83,321,323,,12.0,23.0,1,5916.0,128.0,716,,,3.9258355697000002,Huck Betts
bevenbi01,0,40,36,96,84,46,6,0,1927,598,220,40,236,289,,4.0,4.0,1,2692.0,8.0,253,,,3.0825116762,Bill Bevens
bevilbr01,0,5,3,60,1,0,0,1,202,72,47,7,36,67,3.0,8.0,4.0,0,310.0,22.0,49,,,6.282178217799999,Brian Bevil
bibbyji01,0,111,101,340,239,56,19,8,5168,1565,719,131,723,1079,38.0,70.0,40.0,13,7310.0,39.0,800,,,3.7563854488999997,Jim Bibby
bickfve01,0,66,57,182,149,73,9,2,3229,1040,444,76,467,450,,14.0,25.0,3,4641.0,23.0,500,,,3.7126045215,Vern Bickford
biddlro01,0,20,30,198,41,0,0,46,1136,409,230,59,170,261,15.0,26.0,27.0,0,1709.0,87.0,266,11.0,10.0,5.4665492958,Rocky Biddle
bielemi01,0,70,73,347,178,7,4,5,3693,1236,572,116,496,783,45.0,51.0,19.0,15,5329.0,48.0,633,,,4.1819658814,Mike Bielecki
billich01,0,83,64,226,197,4,2,0,3637,1162,501,92,499,1052,32.0,50.0,44.0,0,5202.0,7.0,545,60.0,42.0,3.719274127,Chad Billingsley
billiha01,0,8,8,52,18,5,0,3,513,164,75,5,105,62,,7.0,14.0,1,609.0,27.0,109,,,3.9473684211,Harry Billiard
billija01,0,145,113,476,305,74,27,15,6692,2272,949,176,750,1141,97.0,84.0,98.0,4,9487.0,83.0,1069,,,3.8289001793,Jack Billingham
birddo01,0,73,60,432,100,8,3,60,3641,1273,538,122,296,680,56.0,23.0,22.0,4,5104.0,199.0,590,,,3.9895633068,Doug Bird
birkbmi01,0,12,19,54,51,2,0,0,811,319,146,27,93,149,4.0,8.0,4.0,12,1196.0,2.0,158,,,4.8606658446,Mike Birkbeck
birkiku01,0,6,4,60,2,0,0,0,226,82,49,7,35,64,0.0,4.0,6.0,0,343.0,13.0,51,2.0,3.0,5.8539823009,Kurt Birkins
birkora01,0,31,28,132,64,24,2,2,1632,618,253,24,175,224,,8.0,17.0,0,2420.0,45.0,316,,,4.1856617647,Ralph Birkofer
birreba01,0,4,3,56,3,1,0,4,359,129,58,13,37,45,7.0,1.0,1.0,0,518.0,23.0,64,,,4.362116991600001,Babe Birrer
birtsti01,0,14,14,138,30,2,0,1,986,324,149,37,170,231,20.0,13.0,10.0,6,1452.0,34.0,168,,,4.0801217039,Tim Birtsas
biscafr01,0,7,9,74,4,1,0,4,445,170,87,4,104,64,,7.0,9.0,0,710.0,33.0,99,,,5.2786516854,Frank Biscan
bishoch01,0,10,22,69,37,6,1,3,882,307,174,28,168,121,2.0,6.0,13.0,0,1331.0,18.0,186,,,5.3265306122,Charlie Bishop
bithohi01,0,34,31,105,53,30,8,5,1529,517,179,21,171,185,,5.0,2.0,0,2147.0,31.0,214,,,3.1608894702,Hi Bithorn
blackbu02,0,121,116,398,296,32,12,11,6160,1978,876,217,623,1039,49.0,65.0,49.0,43,8627.0,42.0,982,,,3.8396103896,Buddy Black
blackdo01,0,34,55,154,113,37,4,1,2391,803,385,46,400,293,,13.0,13.0,0,3519.0,21.0,425,,,4.347553325,Don Black
blackew01,0,82,78,236,169,69,15,10,3963,1150,484,67,562,839,0.0,28.0,44.0,2,5576.0,49.0,562,,,3.2975018925,Ewell Blackwell
blackjo02,0,30,12,172,16,2,0,25,1242,391,180,53,129,222,7.0,0.0,2.0,3,1737.0,93.0,200,,,3.9130434782999997,Joe Black
blackni01,0,43,55,145,137,5,0,0,2456,1003,441,117,202,388,11.0,14.0,19.0,1,3577.0,5.0,490,21.0,23.0,4.8481270358,Nick Blackburn
blackro01,0,3,2,64,2,0,0,4,324,111,42,12,42,50,9.0,1.0,5.0,0,477.0,24.0,54,,,3.5,Ron Blackburn
blacktr01,0,9,9,82,26,0,0,0,578,189,112,33,81,132,5.0,17.0,5.0,5,829.0,11.0,118,6.0,6.0,5.23183391,Travis Blackley
blackvi01,0,5,3,59,0,0,0,1,155,43,17,3,25,47,0.0,5.0,3.0,0,224.0,15.0,19,2.0,1.0,2.9612903226,Vic Black
blaehge01,0,104,125,338,251,106,14,12,5743,2220,966,173,535,572,,13.0,13.0,2,8402.0,55.0,1119,,,4.5415288177,George Blaeholder
blairde01,0,19,25,62,54,6,1,0,1017,302,139,25,192,178,7.0,18.0,10.0,3,1486.0,2.0,159,,,3.6902654867,Dennis Blair
blairwi01,0,60,86,418,139,3,0,4,3822,1438,713,170,415,759,28.0,41.0,36.0,3,5572.0,75.0,778,3.0,9.0,5.0368916797,Willie Blair
blakesh01,0,87,102,304,196,81,11,8,4860,1766,744,68,740,621,,35.0,30.0,0,7149.0,60.0,876,,,4.1333333332999995,Sheriff Blake
blandfr01,0,45,46,144,86,57,5,4,2443,859,283,15,277,278,,21.0,16.0,1,3377.0,46.0,394,,,3.1277118297000004,Fred Blanding
blankte01,0,77,79,241,156,73,8,4,3992,1462,634,63,489,378,,22.0,13.0,1,5810.0,53.0,719,,,4.2880761523,Ted Blankenship
blantcy01,0,68,71,202,167,75,14,4,3655,1243,481,64,337,611,,33.0,18.0,0,5173.0,22.0,588,,,3.5532147743,Cy Blanton
blantjo01,0,92,91,301,252,8,3,2,4930,1788,810,206,428,1165,38.0,37.0,38.0,3,7034.0,23.0,862,43.0,53.0,4.4361054767,Joe Blanton
blasiwa01,0,46,51,222,128,16,2,5,2591,891,434,75,372,512,32.0,62.0,30.0,1,3763.0,31.0,486,,,4.5225781552,Wade Blasingame
blassst01,0,103,76,282,231,57,16,2,4792,1558,644,128,597,896,49.0,56.0,38.0,4,6780.0,14.0,739,,,3.6285475793,Steve Blass
blazemi01,0,5,4,63,0,0,0,0,219,56,26,6,31,61,1.0,3.0,2.0,0,306.0,24.0,29,2.0,3.0,3.2054794520999996,Michael Blazek
blaziro01,0,4,2,63,0,0,0,0,276,111,55,14,31,67,6.0,5.0,0.0,0,413.0,16.0,61,,,5.3804347826,Ron Blazier
blevije01,0,16,9,352,0,0,0,2,988,277,129,31,118,309,18.0,6.0,15.0,0,1374.0,91.0,140,16.0,16.0,3.5253036437,Jerry Blevins
bluevi01,0,209,161,502,473,143,37,2,10030,2939,1213,263,1185,2175,61.0,103.0,23.0,13,13837.0,11.0,1357,,,3.2653040876999997,Vida Blue
blylebe01,0,287,250,692,685,242,60,0,14910,4632,1830,430,1322,3701,71.0,114.0,155.0,19,20491.0,3.0,2029,,,3.3138832998,Bert Blyleven
blyzkmi01,0,3,11,70,9,2,0,1,542,193,112,8,107,58,,8.0,0.0,0,826.0,25.0,126,,,5.5793357934,Mike Blyzka
bochtdo01,0,9,18,220,0,0,0,6,780,231,132,36,166,215,23.0,22.0,6.0,2,1156.0,58.0,138,1.0,0.0,4.5692307692,Doug Bochtler
boddimi01,0,134,116,342,309,63,16,3,6371,2082,897,188,721,1330,39.0,60.0,87.0,8,8999.0,15.0,992,,,3.8014440432999996,Mike Boddicker
boehlge01,0,6,12,61,18,7,0,0,607,232,106,4,134,93,,14.0,19.0,0,936.0,28.0,156,,,4.7149917627999995,George Boehler
boehljo01,0,55,50,162,118,57,9,5,2776,861,305,13,386,396,,25.0,38.0,10,3810.0,34.0,391,,,2.9664985591,Joe Boehling
boehrbr01,0,26,32,356,21,0,0,3,1604,522,259,64,274,432,34.0,10.0,18.0,1,2375.0,98.0,280,12.0,13.0,4.3597256858,Brian Boehringer
boevejo01,0,34,45,516,0,0,0,49,2263,751,329,75,343,541,70.0,30.0,16.0,4,3301.0,257.0,362,,,3.9253203712,Joe Boever
boggsmi01,0,13,15,241,15,0,0,6,950,319,145,27,144,233,11.0,17.0,19.0,1,1393.0,71.0,156,16.0,10.0,4.1210526316000005,Mitchell Boggs
boggsto01,0,20,44,114,94,10,4,0,1752,612,274,47,201,278,9.0,22.0,13.0,4,2518.0,5.0,304,,,4.2226027397,Tommy Boggs
bohanbr01,0,54,60,304,157,8,2,2,3348,1229,643,142,489,671,25.0,42.0,58.0,2,4993.0,26.0,706,12.0,4.0,5.185483871000001,Brian Bohanon
boitada01,0,2,2,51,0,0,0,0,214,86,45,15,28,52,2.0,8.0,5.0,0,327.0,18.0,47,,,5.6775700935,Dan Boitano
bolanbe01,0,68,53,209,119,59,10,12,3186,925,383,13,432,364,,11.0,29.0,0,4324.0,52.0,460,,,3.2457627119,Bernie Boland
bolinbo01,0,88,75,495,164,32,10,50,4728,1364,596,164,597,1175,71.0,56.0,60.0,3,6671.0,161.0,687,,,3.4035532995,Bobby Bolin
boltoto01,0,31,34,209,56,3,0,1,1621,614,274,46,244,336,23.0,21.0,17.0,5,2426.0,40.0,297,,,4.5638494756,Tom Bolton
bombama01,0,16,18,74,45,2,1,0,943,367,156,34,110,124,5.0,13.0,8.0,1,1385.0,8.0,169,,,4.466595970299999,Mark Bomback
bondeje01,0,69,81,225,200,6,2,0,3693,1303,672,154,431,961,26.0,51.0,41.0,5,5349.0,5.0,727,27.0,34.0,4.9130787977,Jeremy Bonderman
bondto01,0,234,163,417,408,386,42,0,10886,3767,932,51,198,879,,80.0,2.0,0,10599.0,10.0,1931,,,2.3115928716,Tommy Bond
bonesri01,0,63,82,375,164,11,1,1,3835,1422,689,167,464,564,34.0,36.0,50.0,6,5634.0,58.0,754,8.0,8.0,4.8508474576,Ricky Bones
bonhabi01,0,75,83,300,214,27,4,11,4462,1512,662,98,636,985,57.0,68.0,35.0,19,6484.0,33.0,743,,,4.0058269833999995,Bill Bonham
bonhati01,0,103,72,231,193,110,21,9,4653,1501,528,117,287,478,,4.0,9.0,2,6284.0,27.0,580,,,3.0638297872000004,Tiny Bonham
bonined01,0,7,3,62,10,0,0,0,387,160,68,17,39,54,3.0,4.0,6.0,0,565.0,16.0,75,1.0,6.0,4.744186046499999,Eddie Bonine
bonsebo01,0,19,25,111,60,0,0,0,1250,475,240,63,133,334,5.0,12.0,7.0,2,1835.0,13.0,262,12.0,9.0,5.184,Boof Bonser
bookegr01,0,5,7,161,4,0,0,1,792,278,114,22,118,119,12.0,17.0,5.0,2,1159.0,60.0,136,,,3.8863636364,Greg Booker
booneda02,0,2,1,61,1,0,0,4,305,103,38,6,31,57,8.0,3.0,2.0,5,421.0,16.0,42,,,3.3639344262,Danny Boone
